acnum_pos,actual,predicted
VQ-BGU_pos_1,22.889,24.76631133780506
VQ-BGU_pos_1,23.392,27.64602864837304
VQ-BGU_pos_1,23.109,23.369727117184862
VQ-BGU_pos_1,23.346,24.84643138745959
VQ-BGU_pos_1,23.461,24.012666593384278
VQ-BGU_pos_1,23.736,24.22392894509702
VQ-BGU_pos_1,23.532,23.634475453865385
VQ-BGU_pos_1,23.251,23.061147381370105
VQ-BGU_pos_1,23.357,24.64251646976841
VQ-BGU_pos_1,23.61,25.402736661989394
VQ-BGU_pos_1,23.2,22.537855379994213
VQ-BGU_pos_1,23.195,25.457596908597118
VQ-BGU_pos_1,23.025,23.16989876916189
VQ-BGU_pos_1,23.47,24.32841048457637
VQ-BGU_pos_1,23.856,24.796529477658687
VQ-BGU_pos_1,23.82,23.331763318478156
VQ-BGU_pos_1,24.096,25.653859306869066
VQ-BGU_pos_1,24.374,24.54754796118616
VQ-BGU_pos_1,24.252,23.20388784615711
VQ-BGU_pos_1,23.975,22.85007387868145
VQ-BGU_pos_1,24.27,24.12611823478236
VQ-BGU_pos_1,24.542,23.062354920977022
VQ-BGU_pos_1,24.93,26.055262658151644
VQ-BGU_pos_1,24.769,23.20922748181838
VQ-BGU_pos_1,24.577,23.653455006360886
VQ-BGU_pos_1,24.42,24.909843885984795
VQ-BGU_pos_1,24.426,23.14398049281467
VQ-BGU_pos_1,24.34,23.7502473155852
VQ-BGU_pos_1,24.808,26.837091323853507
VQ-BGU_pos_1,24.647,25.06154619139869
VQ-BGU_pos_1,24.692,23.52867068782372
VQ-BGU_pos_1,24.826,25.371676053805803
VQ-BGU_pos_1,24.538,22.835021827703436
VQ-BGU_pos_1,24.347,23.789635871492614
VQ-BGU_pos_1,24.443,26.614399933728805
VQ-BGU_pos_1,24.73,26.012308893887703
VQ-BGU_pos_1,24.406,23.97867652014135
VQ-BGU_pos_1,24.451,25.988451371102784
VQ-BGU_pos_1,24.868,26.4423606545963
VQ-BGU_pos_1,25.114,26.30263388207449
VQ-BGU_pos_1,25.091,24.01107722159118
VQ-BGU_pos_1,25.454,26.944374687479282
VQ-BGU_pos_1,25.758,25.835400335503348
VQ-BGU_pos_1,25.871,24.690091136499646
VQ-BGU_pos_1,26.098,25.91082301908967
VQ-BGU_pos_1,26.188,25.73022881631926
VQ-BGU_pos_1,26.263,24.325420254405678
VQ-BGU_pos_1,26.484,25.286060809858633
VQ-BGU_pos_1,26.474,23.870816130344846
VQ-BGU_pos_1,26.388,24.400350814897944
VQ-BGU_pos_1,26.247,23.611283279200606
VQ-BGU_pos_1,26.384,24.4261815287678
VQ-BGU_pos_1,26.409,24.001150070629492
VQ-BGU_pos_1,26.023,22.83650737405752
VQ-BGU_pos_1,26.209,26.892879521427826
VQ-BGU_pos_1,26.281,23.069921730363486
VQ-BGU_pos_1,26.509,25.906397807706433
VQ-BGU_pos_1,26.68,26.262757651122755
VQ-BGU_pos_1,26.668,25.184524005816066
VQ-BGU_pos_1,26.502,24.918412161641697
VQ-BGU_pos_1,26.36,26.967644221473215
VQ-BGU_pos_1,26.283,26.3714886523342
VQ-BGU_pos_1,26.384,23.023160444998766
VQ-BGU_pos_1,26.612,26.514570112808162
VQ-BGU_pos_1,26.359,24.57982553393701
VQ-BGU_pos_1,26.2,26.00062709947975
VQ-BGU_pos_1,26.197,24.430216746450085
VQ-BGU_pos_1,26.26,24.76559805802676
VQ-BGU_pos_2,45.869,45.31271580791271
VQ-BGU_pos_2,44.904,45.887970853098125
VQ-BGU_pos_2,44.318,46.0132458102278
VQ-BGU_pos_2,46.754,46.05182916628307
VQ-BGU_pos_2,47.85,45.077933041363565
VQ-BGU_pos_2,47.049,45.63430125799948
VQ-BGU_pos_2,47.055,45.84436353627639
VQ-BGU_pos_2,46.403,45.25862493497873
VQ-BGU_pos_2,46.36,45.71582557599672
VQ-BGU_pos_2,46.773,44.81389300162377
VQ-BGU_pos_2,47.037,44.03572879552962
VQ-BGU_pos_2,46.123,44.55132680019686
VQ-BGU_pos_2,46.387,44.541642065067336
VQ-BGU_pos_2,46.903,44.77347270083664
VQ-BGU_pos_2,46.333,45.02580457493515
VQ-BGU_pos_2,43.239,43.952306297411354
VQ-BGU_pos_2,44.099,44.020579596970634
VQ-BGU_pos_2,43.458,43.755461778214325
VQ-BGU_pos_2,43.454,43.905713254621276
VQ-BGU_pos_2,43.111,44.54101759746905
VQ-BGU_pos_2,43.477,43.90541370187332
VQ-BGU_pos_2,42.26,44.223159064813395
VQ-BGU_pos_2,42.746,42.8756450821279
VQ-BGU_pos_2,42.779,43.512519740571676
VQ-BGU_pos_2,41.886,42.777542748971925
VQ-BGU_pos_2,42.945,42.924017879820695
VQ-BGU_pos_2,42.502,43.53124983335452
VQ-BGU_pos_2,42.915,42.28195442468446
VQ-BGU_pos_2,42.703,43.6901320991213
VQ-BGU_pos_2,44.277,42.588488202832224
VQ-BGU_pos_2,44.049,43.41815128645999
VQ-BGU_pos_2,43.95,42.538476764078595
VQ-BGU_pos_2,43.659,42.56649742324633
VQ-BGU_pos_2,43.348,41.91052841224993
VQ-BGU_pos_2,43.479,42.567210798237284
VQ-BGU_pos_2,43.407,42.14696102013917
VQ-BGU_pos_2,43.312,42.23814682531925
VQ-BGU_pos_2,43.222,41.672696057700094
VQ-BGU_pos_2,43.027,42.32542378311773
VQ-BGU_pos_2,42.742,42.06435477224218
VQ-BGU_pos_2,42.569,40.95252039046014
VQ-BGU_pos_2,42.294,40.47411813628151
VQ-BGU_pos_2,41.856,40.37247612055313
VQ-BGU_pos_2,41.45,40.17288375486743
VQ-BGU_pos_2,41.271,40.943668819716095
VQ-BGU_pos_2,41.011,41.00383057366206
VQ-BGU_pos_2,40.669,40.253600336102494
VQ-BGU_pos_2,40.311,40.475421504092566
VQ-BGU_pos_2,40.249,40.18836566464786
VQ-BGU_pos_2,39.772,39.869605574863186
VQ-BGU_pos_2,39.741,39.704268835320164
VQ-BGU_pos_2,39.462,40.3612298996227
VQ-BGU_pos_2,39.744,40.79601802050475
VQ-BGU_pos_2,39.551,40.7865024164969
VQ-BGU_pos_2,39.292,40.320024627746164
VQ-BGU_pos_2,38.929,40.40587323458237
VQ-BGU_pos_2,38.832,40.48789685529245
VQ-BGU_pos_2,38.844,40.42315064911338
VQ-BGU_pos_2,38.413,40.35699134505228
VQ-BGU_pos_2,38.113,39.84740013768803
VQ-BGU_pos_2,37.904,40.6227991168024
VQ-BGU_pos_2,37.707,38.31364504219442
VQ-BGU_pos_2,37.45,39.573544123689175
VQ-BGU_pos_2,37.248,38.94846618127703
VQ-BGU_pos_2,37.55,39.59591936084047
VQ-BGU_pos_2,37.728,39.163658216974056
VQ-BGU_pos_2,37.436,38.42867129631267
VQ-BGU_pos_2,37.755,40.129131907289846
VQ-BGU_pos_2,37.668,38.93345635531071
VQ-BGU_pos_2,37.827,39.70199619163512
VQ-BGU_pos_2,37.535,38.983753848559175
VQ-BGU_pos_2,37.978,40.23427485316471
VQ-BGU_pos_2,38.019,39.19826982618794
VQ-BGU_pos_2,37.962,38.54578482598451
VQ-BGU_pos_2,37.704,38.428704910180215
VQ-BGU_pos_2,38.03,39.40354105304512
VQ-BGU_pos_2,38.22,39.1482377134075
VQ-BGU_pos_2,37.691,38.77084115293172
VQ-BGU_pos_2,37.95,38.82875943850982
VQ-BGU_pos_2,37.926,38.084971725965104
VQ-BGU_pos_2,38.048,38.753646598866965
VQ-BGU_pos_2,38.557,39.27588073061867
VQ-BGU_pos_2,38.995,39.759573770852654
VQ-BGU_pos_2,39.187,38.78139433076751
VQ-BGU_pos_2,39.059,38.96848838319292
VQ-BGU_pos_2,39.587,39.16451634896073
VQ-BGU_pos_2,40.093,39.43483485308708
VQ-BGU_pos_2,40.402,38.72117568439976
VQ-BGU_pos_2,40.444,38.91126392552714
VQ-BGU_pos_2,40.033,39.36466120422911
VQ-BGU_pos_2,39.773,39.63988204045441
VQ-BGU_pos_2,39.93,38.866470451794065
VQ-BGU_pos_2,40.355,39.67466709197372
VQ-BGU_pos_2,40.126,38.89818092166543
VQ-BGU_pos_2,40.219,39.231595144521535
VQ-BGU_pos_2,39.926,39.42348267756231
VQ-BGU_pos_2,39.997,38.70001263326256
VQ-BGU_pos_2,40.116,39.18019132574426
VQ-BGU_pos_2,39.514,38.26931515123085
VQ-BGU_pos_2,39.546,39.07815378041781
VQ-BGU_pos_2,39.833,38.91951884426818
VQ-BGU_pos_2,39.269,38.36810756807316
VQ-BGU_pos_2,39.375,38.43467856856157
VQ-BGU_pos_2,39.15,37.7702193299705
VQ-BGU_pos_2,39.127,39.04783189539533
VQ-BGU_pos_2,39.101,38.37994375517003
VQ-BGU_pos_2,39.321,39.22988131872682
VQ-BGU_pos_2,39.023,38.49835545839018
VQ-BGU_pos_2,38.574,37.840854060249754
VQ-BGU_pos_2,38.506,38.17449984509392
VQ-BGU_pos_2,38.575,38.00145094455492
VQ-BGU_pos_2,38.563,37.771560051837824
VQ-BGU_pos_2,38.665,39.08369576881094
VQ-BGU_pos_2,38.759,38.526317860422395
VQ-BGU_pos_2,38.503,38.52154268677894
VQ-BGU_pos_2,38.734,38.38285343134066
VQ-BGU_pos_2,38.238,37.356650896454866
VQ-BGU_pos_2,38.102,38.107296700213496
VQ-BGU_pos_2,38.25,38.560376390555874
VQ-BGU_pos_2,37.956,37.7776483397311
VQ-BGU_pos_2,38.085,37.93026653049256
VQ-BGU_pos_2,38.001,37.601209314796826
VQ-BGU_pos_2,37.835,37.933542722522105
VQ-BGU_pos_2,37.774,37.131548604226566
VQ-BGU_pos_2,37.989,37.60743876455874
VQ-BGU_pos_2,37.663,36.846286063838264
VQ-BGU_pos_2,37.711,38.26451433266311
VQ-BGU_pos_2,37.127,37.3283017601038
VQ-BGU_pos_2,36.923,36.81455719757072
VQ-BGU_pos_2,36.908,36.979302178079934
VQ-BGU_pos_2,37.163,36.69353282129617
VQ-BGU_pos_2,36.996,36.82982305248939
VQ-BGU_pos_2,36.905,37.36310471209467
VQ-BGU_pos_2,36.586,37.91027571843897
VQ-BGU_pos_2,36.521,37.46368660948189
VQ-BGU_pos_2,36.663,37.492436979957375
VQ-BGU_pos_2,36.293,36.45310581759642
VQ-BGU_pos_2,36.279,36.01301991417881
VQ-BGU_pos_2,36.427,36.78505898749624
VQ-BGU_pos_2,36.032,36.269215809250625
VQ-BGU_pos_2,35.766,35.98183129814086
VQ-BGU_pos_2,35.766,35.9674451016316
VQ-BGU_pos_2,35.946,36.1039239412018
VQ-BGU_pos_2,35.604,36.3137408351961
VQ-BGU_pos_2,35.665,35.8992541065269
VQ-BGU_pos_2,35.386,35.85119584245152
VQ-BGU_pos_2,35.243,35.936312245445606
VQ-BGU_pos_2,35.639,36.28082699218298
VQ-BGU_pos_2,35.421,35.42496760401055
VQ-BGU_pos_2,35.636,35.8800718146951
VQ-BGU_pos_2,35.924,36.27660142734017
VQ-BGU_pos_2,35.678,36.44038773409977
VQ-BGU_pos_2,35.994,36.155946416239345
VQ-BGU_pos_2,36.225,36.30215708085369
VQ-BGU_pos_2,35.763,33.60333166144696
VQ-BGU_pos_2,35.976,34.7379423069347
VQ-BGU_pos_2,35.848,34.488417362322096
VQ-BGU_pos_2,36.001,34.92884251430499
VQ-BGU_pos_2,35.823,34.34273648639149
VQ-BGU_pos_2,35.941,34.76225800285238
VQ-BGU_pos_2,36.003,34.89890700184887
VQ-BGU_pos_2,36.262,35.20808662370125
VQ-BGU_pos_2,35.771,34.667263497003105
VQ-BGU_pos_2,35.882,35.89332089260529
VQ-BGU_pos_2,36.265,35.08325217132219
VQ-BGU_pos_2,35.817,35.819597440033704
VQ-BGU_pos_2,35.682,33.87832184843407
VQ-BGU_pos_2,35.594,34.69993828804054
VQ-BGU_pos_2,35.159,35.0220384540456
VQ-BGU_pos_2,35.046,34.40429116863686
VQ-BGU_pos_2,35.265,34.72404195896638
VQ-BGU_pos_2,34.701,33.87035845738791
VQ-BGU_pos_2,34.715,34.36201095258686
VQ-BGU_pos_2,35.124,34.786240098248825
VQ-BGU_pos_2,35.173,34.54868983269918
VQ-BGU_pos_2,35.419,34.89156210848378
VQ-BGU_pos_2,35.148,34.44940062852608
VQ-BGU_pos_2,35.21,34.35003998812543
VQ-BGU_pos_2,34.811,34.234514600881695
VQ-BGU_pos_2,34.5,34.22020115493619
VQ-BGU_pos_2,34.082,33.589412495228686
VQ-BGU_pos_2,33.974,33.79570974484946
VQ-BGU_pos_2,34.165,34.550285993913775
VQ-BGU_pos_2,33.933,33.28053348044338
VQ-BGU_pos_2,34.057,34.318060541617314
VQ-BGU_pos_2,33.811,33.736515414020744
VQ-BGU_pos_2,33.898,33.85760569221458
VQ-BGU_pos_2,33.68,33.68454854779226
VQ-BGU_pos_2,33.719,33.81060781528572
VQ-BGU_pos_2,33.974,33.442252341449716
VQ-BGU_pos_2,33.614,32.43113870112887
VQ-BGU_pos_2,34.017,33.213833621178
VQ-BGU_pos_2,33.745,32.99013972463035
VQ-BGU_pos_2,33.526,32.71261067235304
VQ-BGU_pos_2,33.314,33.8569133212157
VQ-BGU_pos_2,33.869,32.756329832521004
VQ-BGU_pos_2,33.29,33.15370324747566
VQ-BGU_pos_2,32.875,32.18672730517015
VQ-BGU_pos_2,32.917,32.97709800359105
VQ-BGU_pos_2,33.367,33.4755138569036
VQ-BGU_pos_2,33.391,33.27611580439199
VQ-BGU_pos_2,33.289,32.918994143598155
VQ-BGU_pos_2,33.366,33.32674827035797
VQ-BGU_pos_2,33.682,32.63525030094614
VQ-BGU_pos_2,33.862,33.151029537682945
VQ-BGU_pos_2,33.773,32.87828170834723
VQ-BGU_pos_2,33.431,32.29729463102936
VQ-BGU_pos_2,33.808,32.95620522279063
VQ-BGU_pos_2,33.605,32.52791580209542
VQ-BGU_pos_2,33.423,31.989722796511387
VQ-BGU_pos_2,33.096,32.318401926368054
VQ-BGU_pos_2,33.485,32.59042812473004
VQ-BGU_pos_2,33.524,32.89979102035116
VQ-BGU_pos_2,32.868,32.31372383356012
VQ-BGU_pos_2,32.565,32.053700855851076
VQ-BGU_pos_2,32.429,32.18265368705758
VQ-BGU_pos_2,32.51,33.457190620982146
VQ-BGU_pos_2,32.222,32.7021357706617
VQ-BGU_pos_2,32.752,33.27284751146189
VQ-BGU_pos_2,32.141,31.90144465314185
VQ-BGU_pos_2,31.869,33.37826584278844
VQ-BGU_pos_2,31.392,31.576056762277474
VQ-BGU_pos_2,31.269,31.95302976185185
VQ-BGU_pos_2,31.23,32.07943697166641
VQ-BGU_pos_2,31.047,31.263173328517652
VQ-BGU_pos_2,31.325,32.48956707200823
VQ-BGU_pos_2,31.098,31.962638831122305
VQ-BGU_pos_2,31.175,31.737944707632778
VQ-BGU_pos_2,31.009,32.08835016965469
VQ-BGU_pos_2,31.351,33.190643016926984
VQ-BGU_pos_2,31.633,32.42371775652566
VQ-BGU_pos_2,31.085,31.563529784323833
VQ-BGU_pos_2,30.901,31.570532611884914
VQ-BGU_pos_2,30.905,32.676766793120066
VQ-BGU_pos_2,31.204,32.73846331072906
VQ-BGU_pos_2,31.074,31.66715103923049
VQ-BGU_pos_2,31.033,32.17909246547052
VQ-BGU_pos_2,31.212,32.10049850649307
VQ-BGU_pos_2,30.792,31.58143185636753
VQ-BGU_pos_2,30.964,32.134303317192916
VQ-BGU_pos_2,30.794,30.646857258141125
VQ-BGU_pos_2,30.899,31.596330928754213
VQ-BGU_pos_2,31.013,32.386524566077426
VQ-BGU_pos_2,31.396,31.431579721369218
VQ-BGU_pos_2,30.792,30.428081814992865
VQ-BGU_pos_2,30.827,30.968394372107298
VQ-BGU_pos_2,31.365,32.15723430530896
VQ-BGU_pos_2,31.138,30.66386698118025
VQ-BGU_pos_2,30.832,30.559878857176912
VQ-BGU_pos_2,30.876,31.38960351004961
VQ-BGU_pos_2,31.257,31.50449615407271
VQ-BGU_pos_2,30.943,30.72727574492528
VQ-BGU_pos_2,30.815,30.826156006280854
VQ-BGU_pos_2,31.175,31.73770730621311
VQ-BGU_pos_2,31.33,31.27084430340375
VQ-BGU_pos_2,31.263,30.530444429416548
VQ-BGU_pos_2,31.221,30.737878155590153
VQ-BGU_pos_2,31.297,31.021792563543116
VQ-BGU_pos_2,30.724,31.016470607827145
VQ-BGU_pos_2,30.666,30.951406054120497
VQ-BGU_pos_2,30.615,30.874712554440094
VQ-BGU_pos_2,30.657,31.01796247976533
VQ-BGU_pos_2,30.487,30.460989111093653
VQ-BGU_pos_2,30.454,30.95388233956308
VQ-BGU_pos_2,30.294,30.836170525349686
VQ-BGU_pos_2,30.211,32.09751581919926
VQ-BGU_pos_2,29.518,30.950749467629066
VQ-BGU_pos_2,29.625,30.606939174147925
VQ-BGU_pos_2,29.633,30.94367679820472
VQ-BGU_pos_2,29.425,30.022899859254764
VQ-BGU_pos_2,28.998,29.88025887740976
VQ-BGU_pos_2,28.98,30.42558150467383
VQ-BGU_pos_2,29.199,31.04431477743563
VQ-BGU_pos_2,29.13,30.87519698193529
VQ-BGU_pos_2,29.805,29.961033143005466
VQ-BGU_pos_2,30.042,31.006147565231302
VQ-BGU_pos_2,30.236,30.707238281950623
VQ-BGU_pos_2,30.515,30.369246382049724
VQ-BGU_pos_2,30.279,29.93823279460989
VQ-BGU_pos_2,30.408,30.24678716995453
VQ-BGU_pos_2,30.164,30.135841782172577
VQ-BGU_pos_2,30.489,29.89369421863266
VQ-BGU_pos_2,30.577,29.842008907726537
VQ-BGU_pos_2,30.376,29.473036184511344
VQ-BGU_pos_2,30.335,30.046575592634426
VQ-BGU_pos_2,30.235,29.49264131920961
VQ-BGU_pos_2,30.164,29.88477907524475
VQ-BGU_pos_2,29.62,28.981419255531662
VQ-BGU_pos_2,29.903,29.88688930260051
VQ-BGU_pos_2,29.472,28.798206656783663
VQ-BGU_pos_2,29.446,29.83204411612772
VQ-BGU_pos_2,29.236,29.52793637452403
VQ-BGU_pos_2,29.285,29.133441784437593
VQ-BGU_pos_2,29.202,29.302362600273312
VQ-BGU_pos_2,29.278,29.12620258300106
VQ-BGU_pos_2,29.024,28.787538560989475
VQ-BGU_pos_2,28.923,28.54110655816696
VQ-BGU_pos_2,29.115,28.907753036925314
VQ-BGU_pos_2,29.675,30.770570559827874
VQ-BGU_pos_2,29.647,29.676335966731585
VQ-BGU_pos_2,29.483,28.907913970697507
VQ-BGU_pos_2,29.258,28.000438583097605
VQ-BGU_pos_2,29.324,29.12976522109416
VQ-BGU_pos_2,29.283,28.486412613376785
VQ-BGU_pos_2,29.177,28.827720063877067
VQ-BGU_pos_2,28.832,28.401665488951124
VQ-BGU_pos_2,29.413,31.015520314184357
VQ-BGU_pos_2,29.118,28.541586413598523
VQ-BGU_pos_2,29.141,28.134641125548498
VQ-BGU_pos_2,28.978,28.15163728635207
VQ-BGU_pos_2,29.129,29.67184156588891
VQ-BGU_pos_2,28.71,29.271177359826453
VQ-BGU_pos_2,28.602,28.151353351079493
VQ-BGU_pos_2,28.533,28.8977090797367
VQ-BGU_pos_2,28.785,28.985868977180274
VQ-BGU_pos_2,29.028,29.383648037847166
VQ-BGU_pos_2,28.89,28.500424843457537
VQ-BGU_pos_2,28.888,28.15298133947229
VQ-BGU_pos_2,28.545,28.64484276207446
VQ-BGU_pos_2,28.168,28.97706871221635
VQ-BGU_pos_2,27.898,28.02350678471889
VQ-BGU_pos_2,28.176,28.826405546636423
VQ-BGU_pos_2,27.856,28.97579261341096
VQ-BGU_pos_2,27.804,28.642327118283276
VQ-BGU_pos_2,27.867,28.96830366506856
VQ-BGU_pos_2,27.874,28.75811669064319
VQ-BGU_pos_2,27.882,29.785382468229045
VQ-BGU_pos_2,27.664,29.42549061158843
VQ-BGU_pos_2,28.323,29.134637158866454
VQ-BGU_pos_2,28.086,28.43626871953842
VQ-BGU_pos_2,28.238,29.290606247028634
VQ-BGU_pos_2,28.357,28.344916247679507
VQ-BGU_pos_2,28.257,29.397891771398776
VQ-BGU_pos_2,28.699,29.029570401284957
VQ-BGU_pos_2,28.478,29.26804862890137
VQ-BGU_pos_2,28.259,28.596353145802155
VQ-BGU_pos_2,28.748,28.83393745224636
VQ-BGU_pos_2,29.009,29.816129555310226
VQ-BGU_pos_2,28.503,29.079068767194357
VQ-BGU_pos_2,28.471,29.26798847872297
VQ-BGU_pos_2,28.715,29.091188690713295
VQ-BGU_pos_2,28.904,28.179810722614604
VQ-BGU_pos_2,28.929,28.746351384001883
VQ-BGU_pos_2,29.361,28.707255259103462
VQ-BGU_pos_2,29.408,29.055548129503393
VQ-BGU_pos_2,29.042,28.349199311985345
VQ-BGU_pos_2,28.197,28.13034045705976
VQ-BGU_pos_2,28.538,29.502312110074712
VQ-BGU_pos_2,28.554,28.530182985511317
VQ-BGU_pos_2,28.153,28.25126781059552
VQ-BGU_pos_2,27.767,28.034059021860358
VQ-BGU_pos_2,27.794,28.859262696677916
VQ-BGU_pos_2,27.66,28.695151497941453
VQ-BGU_pos_2,27.318,28.252927588334842
VQ-BGU_pos_2,26.858,28.665342165315792
VQ-BGU_pos_2,27.137,28.155359503868397
VQ-BGU_pos_2,27.138,28.280781926470908
VQ-BGU_pos_2,27.263,28.54010147408387
VQ-BGU_pos_2,27.453,29.385455497482823
VQ-BGU_pos_2,27.423,28.531383304184715
VQ-BGU_pos_2,27.751,28.79427450697044
VQ-BGU_pos_2,27.989,29.47655327083625
VQ-BGU_pos_2,27.837,27.963058191101013
VQ-BGU_pos_2,27.949,28.59616998915631
VQ-BGU_pos_2,27.96,28.12807312227136
VQ-BGU_pos_2,28.012,28.954115919265817
VQ-BGU_pos_2,27.965,28.784431612451755
VQ-BGU_pos_2,28.109,28.309911625950747
VQ-BGU_pos_2,28.057,28.084232122482177
VQ-BGU_pos_2,28.043,27.92315382930937
VQ-BGU_pos_2,27.922,28.114264171159576
VQ-BGU_pos_2,28.062,29.096140082312132
VQ-BGU_pos_2,27.726,27.16604254788038
VQ-BGU_pos_2,27.783,28.095438135402276
VQ-BGU_pos_2,28.098,27.840701892234932
VQ-BGU_pos_2,28.094,27.940204220582103
VQ-BGU_pos_2,28.246,28.047102007136203
VQ-BGU_pos_2,28.164,28.14962118942033
VQ-BGU_pos_2,28.419,28.298269989727203
VQ-BGU_pos_2,28.45,27.91657386593174
VQ-BGU_pos_2,28.296,27.58625133304838
VQ-BGU_pos_2,28.19,28.446577217473305
VQ-BGU_pos_2,28.036,27.371848324506402
VQ-BGU_pos_2,28.207,28.119583183174655
VQ-BGU_pos_2,27.957,27.869164862182828
VQ-BGU_pos_2,27.778,28.70373023374941
VQ-BGU_pos_2,27.726,27.686730642546465
VQ-BGU_pos_2,27.985,28.32280021651333
VQ-BGU_pos_2,27.635,28.135377147409486
VQ-BGU_pos_2,27.585,27.32208636183897
VQ-BGU_pos_2,27.78,27.393751323957275
VQ-BGU_pos_2,27.868,27.885582606353665
VQ-BGU_pos_2,28.263,28.671048105513535
VQ-BGU_pos_2,28.058,27.17760450560067
VQ-BGU_pos_2,27.713,26.84128055900429
VQ-BGU_pos_2,28.116,27.715384418867814
VQ-BGU_pos_2,28.085,27.194067729921613
VQ-BGU_pos_2,28.38,27.598126461491916
VQ-BGU_pos_2,28.424,27.41299772287607
VQ-BGU_pos_2,28.613,27.170082290895778
VQ-BGU_pos_2,28.255,27.011805743519645
VQ-BGU_pos_2,27.948,26.631740749775886
VQ-BGU_pos_2,28.291,26.759411123148283
VQ-BGU_pos_2,27.892,26.356116381508798
VQ-BGU_pos_2,27.704,27.09875522320654
VQ-BGU_pos_2,27.745,27.278420714486643
VQ-BGU_pos_2,28.033,27.542128271746336
VQ-BGU_pos_2,28.156,26.585470719635893
VQ-BGU_pos_2,27.756,26.55464820164113
VQ-BGU_pos_2,27.561,26.449828026064864
VQ-BGU_pos_2,27.08,25.76998142658327
VQ-BGU_pos_2,26.772,26.764960953866307
VQ-BGU_pos_2,26.695,27.275315090574523
VQ-BGU_pos_2,27.051,26.710425864326382
VQ-BGU_pos_2,26.616,26.707552605532015
VQ-BGU_pos_2,26.811,27.44602143546605
VQ-BGU_pos_2,26.458,26.257016045674916
VQ-BGU_pos_2,26.687,27.949819795877914
VQ-BGU_pos_2,26.273,25.96690723288296
VQ-BGU_pos_2,26.406,27.779877512400304
VQ-BGU_pos_2,26.405,26.437064465958727
VQ-BGU_pos_2,26.149,27.49403799664867
VQ-BGU_pos_2,26.139,26.921240152064314
VQ-BGU_pos_2,25.745,26.94261255674732
VQ-BGU_pos_2,25.555,26.626426420024544
VQ-BGU_pos_2,25.547,26.632131125996267
VQ-BGU_pos_2,25.911,27.281948114009452
VQ-BGU_pos_2,26.05,26.843623256733423
VQ-BGU_pos_2,26.314,27.191423140966023
VQ-BGU_pos_2,25.915,26.504439735934653
VQ-BGU_pos_2,26.384,27.00796430090405
VQ-BGU_pos_2,26.182,26.00403716294288
VQ-BGU_pos_2,25.885,25.976116814966986
VQ-BGU_pos_2,25.826,26.658439173719913
VQ-BGU_pos_2,26.203,26.99677028409411
VQ-BGU_pos_2,25.816,26.214317059743436
VQ-BGU_pos_2,25.821,26.204703430914094
VQ-BGU_pos_2,26.329,27.397534839452263
VQ-BGU_pos_2,26.178,26.50676883690133
VQ-BGU_pos_2,27.037,27.34057585567068
VQ-BGU_pos_2,26.736,25.550746673112613
VQ-BGU_pos_2,26.603,26.935677608700956
VQ-BGU_pos_2,26.642,26.259780161581105
VQ-BGU_pos_2,27.145,26.793215022644716
VQ-BGU_pos_2,27.034,25.9157862455575
VQ-BGU_pos_2,26.949,26.020701155468146
VQ-BGU_pos_2,27.307,26.492069665975592
VQ-BGU_pos_2,27.022,24.66865747302232
VQ-BGU_pos_2,26.605,25.64319178300238
VQ-BGU_pos_2,26.499,26.060895866499905
VQ-BGU_pos_2,26.009,25.071626845913514
VQ-BGU_pos_2,25.742,25.393813878790212
VQ-BGU_pos_2,25.711,25.67390436545675
VQ-BGU_pos_2,26.106,26.59701687957579
VQ-BGU_pos_2,25.739,25.619553581773047
VQ-BGU_pos_2,25.436,25.470672377736534
VQ-BGU_pos_2,25.786,26.8537592692349
VQ-BGU_pos_2,25.509,26.2465314725236
VQ-BGU_pos_2,25.978,26.653616867076224
VQ-BGU_pos_2,25.821,25.566436506675075
VQ-BGU_pos_2,25.803,26.590991599966742
VQ-BGU_pos_2,26.235,26.418166116437263
VQ-BGU_pos_2,26.244,25.50041414239064
VQ-BGU_pos_2,25.862,26.20390635699343
VQ-BGU_pos_2,26.365,25.89003452244549
VQ-BGU_pos_2,26.025,26.36176755009781
VQ-BGU_pos_2,26.092,26.638973946916224
VQ-BGU_pos_2,25.859,26.18857704006723
VQ-BGU_pos_2,25.925,26.57701667765079
VQ-BGU_pos_2,25.541,25.210582138500357
VQ-BGU_pos_2,25.7,25.917728254691127
VQ-BGU_pos_2,25.28,25.27903468754276
VQ-BGU_pos_2,25.091,26.21282261961086
VQ-BGU_pos_2,24.712,26.51255648689346
VQ-BGU_pos_2,25.051,26.30574154136515
VQ-BGU_pos_2,25.577,27.185899954970765
VQ-BGU_pos_2,25.608,27.187049531891745
VQ-BGU_pos_2,26.013,26.611103896290928
VQ-BGU_pos_2,26.336,27.64327107432419
VQ-BGU_pos_2,26.319,25.7498110800894
VQ-BGU_pos_2,26.476,26.09636000836852
VQ-BGU_pos_2,26.116,25.174378185764027
VQ-BGU_pos_2,25.998,26.023411493960367
VQ-BGU_pos_2,26.325,26.262373453303553
VQ-BGU_pos_2,26.255,26.260005920167075
VQ-BGU_pos_2,26.591,26.917020027881193
VQ-BGU_pos_2,26.808,25.92946864508373
VQ-BGU_pos_2,26.792,25.71467103138771
VQ-BGU_pos_2,26.973,25.879192410680716
VQ-BGU_pos_2,26.719,25.025332118263776
VQ-BGU_pos_2,26.621,25.9306176489944
