reportts,acnum,pos,fltdes,dep,arr,egt,n1a,n2a,nf,ff,mn,t2,tat,oat,alt,p2e,wai,nai,prv,hpv,xf,egtm
2019-03-21 11:12:19,VQ-BGU,2,3296.0,UTDD,UNNT,973.5,90.1,93.89,90.31,3665.0,0.278,17.5,15.5,15.6,4273.0,13.803,0.0,0.0,1.0,0.0,0.0,31.085
2019-03-21 11:12:19,VQ-BGU,1,3296.0,UTDD,UNNT,971.7,90.11,93.75,90.19,3699.0,0.278,17.2,15.5,15.6,4273.0,14.265,0.0,0.0,1.0,0.0,0.0,30.717
2019-03-21 16:13:05,VQ-BGU,2,3509.0,UNNT,UHHH,844.5,83.77,89.26,83.92,3429.0,0.274,-4.6,2.7,-6.0,1734.0,14.604,0.0,0.0,1.0,0.0,0.0,30.901
2019-03-21 16:13:05,VQ-BGU,1,3509.0,UNNT,UHHH,843.0,83.75,89.07,83.8,3417.0,0.274,-4.9,2.7,-6.0,1734.0,14.774,0.0,0.0,1.0,0.0,0.0,30.544
2019-03-21 22:20:16,VQ-BGU,2,3510.0,UHHH,UNNT,800.8,80.86,87.59,80.96,3150.0,0.294,-9.0,-8.0,-10.6,2167.0,14.587,0.0,0.0,1.0,0.0,0.0,30.905
2019-03-21 22:20:16,VQ-BGU,1,3510.0,UHHH,UNNT,802.5,80.9,87.46,80.92,3146.0,0.294,-9.3,-8.0,-10.5,2167.0,14.726,0.0,0.0,1.0,0.0,0.0,30.564
2019-03-22 07:49:23,VQ-BGU,2,3289.0,UNNT,UCFO,809.1,79.28,88.17,79.29,2904.0,0.286,2.4,3.2,0.7,2041.0,14.624,0.0,0.0,1.0,0.0,0.0,31.204
2019-03-22 07:49:23,VQ-BGU,1,3289.0,UNNT,UCFO,813.2,79.25,87.98,79.24,2918.0,0.286,2.2,3.2,0.7,2041.0,14.781,0.0,0.0,1.0,0.0,0.0,30.816
2019-03-22 16:08:32,VQ-BGU,2,3509.0,UNNT,UHHH,863.6,84.4,89.96,84.56,3416.0,0.272,0.2,4.5,-1.4,1884.0,14.559,0.0,0.0,1.0,0.0,0.0,31.074
2019-03-22 16:08:32,VQ-BGU,1,3509.0,UNNT,UHHH,863.3,84.44,89.77,84.5,3408.0,0.272,0.0,4.5,-1.4,1884.0,14.737,0.0,0.0,1.0,0.0,0.0,30.693
2019-03-22 22:18:07,VQ-BGU,2,3510.0,UHHH,UNNT,803.2,80.96,87.43,81.06,3168.0,0.286,-11.4,-7.2,-12.6,2161.0,14.44,0.0,0.0,1.0,0.0,0.0,31.033
2019-03-22 22:18:07,VQ-BGU,1,3510.0,UHHH,UNNT,802.4,80.96,87.28,81.0,3170.0,0.286,-11.6,-7.2,-12.7,2161.0,14.581,0.0,0.0,1.0,0.0,0.0,30.687
2019-03-23 07:49:40,VQ-BGU,2,3289.0,UNNT,UCFO,807.2,78.42,87.88,78.42,2816.0,0.269,3.0,5.7,1.3,1856.0,14.576,0.0,0.0,1.0,0.0,0.0,31.212
2019-03-23 07:49:40,VQ-BGU,1,3289.0,UNNT,UCFO,807.4,78.39,87.73,78.37,2828.0,0.269,2.7,5.7,1.3,1856.0,14.737,0.0,0.0,1.0,0.0,0.0,30.844
2019-03-23 11:50:52,VQ-BGU,2,3290.0,UCFO,UNNT,998.4,92.11,94.47,92.31,3907.0,0.279,15.0,13.2,13.0,4627.0,13.585,0.0,0.0,1.0,0.0,0.0,30.792
2019-03-23 11:50:52,VQ-BGU,1,3290.0,UCFO,UNNT,993.3,92.07,94.24,92.16,3905.0,0.279,14.6,13.2,13.0,4627.0,13.846,0.0,0.0,1.0,0.0,0.0,30.572
2019-03-24 07:09:31,VQ-BGU,2,3297.0,UNNT,UTTT,825.2,80.77,88.74,80.81,3035.0,0.27,1.8,3.2,0.5,1994.0,14.481,0.0,0.0,1.0,0.0,0.0,30.964
2019-03-24 07:09:31,VQ-BGU,1,3297.0,UNNT,UTTT,829.8,80.75,88.54,80.75,3049.0,0.27,1.8,3.2,0.6,1994.0,14.642,0.0,0.0,1.0,0.0,0.0,30.692
2019-03-24 12:08:41,VQ-BGU,2,3298.0,UTTT,UNNT,923.9,85.85,92.25,85.97,3388.0,0.278,17.5,15.7,15.7,2988.0,14.721,0.0,0.0,1.0,0.0,0.0,30.794
2019-03-24 12:08:41,VQ-BGU,1,3298.0,UTTT,UNNT,925.6,85.85,92.1,85.89,3388.0,0.278,17.3,15.7,15.7,2988.0,14.833,0.0,0.0,1.0,0.0,0.0,30.442
2019-03-24 19:07:38,VQ-BGU,2,3267.0,UNNT,UHBB,824.1,81.15,88.69,81.21,3146.0,0.273,0.4,4.2,-1.1,1945.0,14.535,0.0,0.0,1.0,0.0,0.0,30.899
2019-03-24 19:07:38,VQ-BGU,1,3267.0,UNNT,UHBB,826.8,81.12,88.53,81.13,3160.0,0.273,0.4,4.2,-1.1,1945.0,14.844,0.0,0.0,1.0,0.0,0.0,30.566
2019-03-25 00:34:35,VQ-BGU,2,3268.0,UHBB,UNNT,790.8,79.72,87.07,79.78,2999.0,0.268,-10.3,-4.7,-11.6,2741.0,14.094,0.0,1.0,1.0,0.0,0.0,31.013
2019-03-25 00:34:35,VQ-BGU,1,3268.0,UHBB,UNNT,793.5,79.73,86.89,79.75,3001.0,0.268,-10.5,-4.7,-11.6,2741.0,14.228,0.0,1.0,1.0,0.0,0.0,30.751
2019-03-25 07:56:11,VQ-BGU,2,3289.0,UNNT,UCFO,814.0,79.25,88.42,79.27,2878.0,0.265,4.2,2.7,2.7,1764.0,14.639,0.0,0.0,1.0,0.0,0.0,31.396
2019-03-25 07:56:11,VQ-BGU,1,3289.0,UNNT,UCFO,816.9,79.3,88.28,79.28,2901.0,0.265,4.1,2.7,2.7,1764.0,15.079,0.0,0.0,1.0,0.0,0.0,31.008
2019-03-25 11:54:10,VQ-BGU,2,3290.0,UCFO,UNNT,1016.8,92.74,95.15,92.93,3979.0,0.277,19.2,17.5,17.2,4657.0,13.722,0.0,0.0,1.0,0.0,0.0,30.792
2019-03-25 11:54:10,VQ-BGU,1,3290.0,UCFO,UNNT,1012.7,92.75,94.93,92.82,3972.0,0.277,18.8,17.5,17.2,4657.0,13.984,0.0,0.0,1.0,0.0,0.0,30.544
2019-03-25 16:47:19,VQ-BGU,2,3267.0,UNNT,UHBB,825.5,81.68,88.81,81.76,3250.0,0.267,0.0,3.0,-1.7,1587.0,14.667,0.0,0.0,1.0,0.0,0.0,30.827
2019-03-25 16:47:19,VQ-BGU,1,3267.0,UNNT,UHBB,827.2,81.64,88.63,81.65,3248.0,0.267,-0.2,3.0,-1.7,1587.0,14.867,0.0,0.0,1.0,0.0,0.0,30.652
2019-03-25 22:22:24,VQ-BGU,2,3268.0,UHBB,UNNT,771.0,77.57,86.64,77.57,2742.0,0.276,-6.1,-7.0,-8.0,2666.0,14.227,0.0,0.0,1.0,0.0,0.0,31.365
2019-03-25 22:22:24,VQ-BGU,1,3268.0,UHBB,UNNT,776.8,77.49,86.46,77.47,2756.0,0.276,-6.5,-7.0,-8.0,2666.0,14.378,0.0,0.0,1.0,0.0,0.0,31.08
2019-03-27 06:55:34,VQ-BGU,2,3297.0,UNNT,UTTT,859.5,82.75,89.6,82.83,3275.0,0.272,3.7,4.5,2.1,2079.0,14.449,0.0,0.0,1.0,0.0,0.0,31.138
2019-03-27 06:55:34,VQ-BGU,1,3297.0,UNNT,UTTT,860.9,82.78,89.41,82.81,3268.0,0.272,3.3,4.5,2.1,2079.0,14.644,0.0,0.0,1.0,0.0,0.0,30.822
2019-03-27 11:31:04,VQ-BGU,2,3298.0,UTTT,UNNT,921.3,85.71,92.46,85.82,3265.0,0.288,20.5,23.5,18.4,3133.0,13.95,0.0,0.0,1.0,0.0,0.0,30.832
2019-03-27 11:31:04,VQ-BGU,1,3298.0,UTTT,UNNT,922.5,85.71,92.28,85.75,3259.0,0.288,20.3,23.5,18.4,3133.0,14.173,0.0,0.0,1.0,0.0,0.0,30.552
2019-03-27 16:49:19,VQ-BGU,2,3267.0,UNNT,UHBB,853.1,83.91,89.7,84.05,3366.0,0.254,-0.4,1.2,-1.9,1818.0,14.521,0.0,1.0,1.0,0.0,0.0,30.876
2019-03-27 16:49:19,VQ-BGU,1,3267.0,UNNT,UHBB,853.0,83.9,89.51,83.95,3355.0,0.254,-0.7,1.2,-1.9,1818.0,14.721,0.0,1.0,1.0,0.0,0.0,30.58
2019-03-28 06:28:23,VQ-BGU,2,3295.0,UNNT,UTDD,796.4,78.07,87.67,78.07,2795.0,0.261,2.8,4.5,1.0,487.0,15.291,0.0,0.0,0.0,0.0,0.0,31.257
2019-03-28 06:28:23,VQ-BGU,1,3295.0,UNNT,UTDD,799.6,77.99,87.48,77.96,2813.0,0.261,2.6,4.5,1.0,487.0,15.492,0.0,0.0,0.0,0.0,0.0,30.846
2019-03-28 11:07:57,VQ-BGU,2,3296.0,UTDD,UNNT,963.3,89.49,94.01,89.69,3504.0,0.273,22.0,22.7,20.0,3203.0,13.893,0.0,0.0,0.0,0.0,0.0,30.943
2019-03-28 11:07:57,VQ-BGU,1,3296.0,UTDD,UNNT,959.4,89.5,93.82,89.57,3512.0,0.273,21.7,22.7,19.9,3203.0,14.263,0.0,0.0,0.0,0.0,0.0,30.514
2019-03-28 16:06:29,VQ-BGU,2,3509.0,UNNT,UHHH,844.6,83.32,89.53,83.45,3357.0,0.275,0.2,4.7,-1.1,1622.0,14.723,0.0,0.0,1.0,0.0,0.0,30.815
2019-03-28 16:06:29,VQ-BGU,1,3509.0,UNNT,UHHH,846.1,83.28,89.4,83.32,3351.0,0.275,0.4,4.7,-1.1,1622.0,14.962,0.0,0.0,1.0,0.0,0.0,30.415
2019-03-28 22:11:36,VQ-BGU,2,3510.0,UHHH,UNNT,783.0,78.2,86.82,78.21,2883.0,0.275,-7.2,-3.7,-8.5,1680.0,14.799,0.0,0.0,1.0,0.0,0.0,31.175
2019-03-28 22:11:36,VQ-BGU,1,3510.0,UHHH,UNNT,781.6,78.17,86.68,78.17,2899.0,0.275,-7.4,-3.7,-8.5,1680.0,14.929,0.0,0.0,1.0,0.0,0.0,30.806
2019-03-29 08:20:26,VQ-BGU,1,3289.0,UNNT,UCFO,827.8,79.57,88.63,79.54,2916.0,0.281,7.0,8.2,5.2,1963.0,14.826,0.0,0.0,1.0,0.0,0.0,30.884
2019-03-29 08:20:26,VQ-BGU,2,3289.0,UNNT,UCFO,821.8,79.59,88.81,79.6,2903.0,0.281,7.3,8.2,5.2,1963.0,14.617,0.0,0.0,1.0,0.0,0.0,31.33
2019-03-29 16:44:42,VQ-BGU,1,3267.0,UNNT,UHBB,874.8,85.07,90.53,85.13,3428.0,0.255,4.1,9.0,2.9,2075.0,14.584,0.0,0.0,1.0,0.0,0.0,30.855
2019-03-29 16:44:42,VQ-BGU,2,3267.0,UNNT,UHBB,875.6,85.06,90.69,85.21,3440.0,0.255,4.6,9.0,2.9,2075.0,14.386,0.0,0.0,1.0,0.0,0.0,31.263
2019-03-30 11:58:36,VQ-BGU,1,3290.0,UCFO,UNNT,921.9,86.8,92.0,86.86,3297.0,0.261,13.0,11.5,11.3,4417.0,14.02,0.0,0.0,1.0,0.0,0.0,30.756
2019-03-30 11:58:36,VQ-BGU,2,3290.0,UCFO,UNNT,922.1,86.78,92.15,86.95,3253.0,0.261,13.4,11.5,11.3,4417.0,13.516,0.0,0.0,1.0,0.0,0.0,31.221
2019-03-31 01:53:53,VQ-BGU,1,174.0,UNNT,UUDD,840.6,81.91,88.92,81.92,3160.0,0.282,2.5,6.0,1.1,2056.0,14.751,0.0,1.0,0.0,0.0,0.0,30.743
2019-03-31 01:53:53,VQ-BGU,2,174.0,UNNT,UUDD,836.6,81.94,89.08,82.01,3156.0,0.282,2.8,6.0,1.1,2056.0,14.56,0.0,1.0,0.0,0.0,0.0,31.297
2019-03-31 07:27:44,VQ-BGU,1,875.0,UUDD,LEAL,974.0,91.09,93.16,91.17,4191.0,0.29,9.6,10.5,8.1,1807.0,15.242,0.0,0.0,0.0,0.0,0.0,30.161
2019-03-31 07:27:44,VQ-BGU,2,875.0,UUDD,LEAL,969.8,91.09,93.43,91.28,4171.0,0.29,9.8,10.5,8.2,1807.0,14.888,0.0,0.0,0.0,0.0,0.0,30.724
2019-03-31 14:14:26,VQ-BGU,1,876.0,LEAL,UUDD,887.5,83.95,91.07,83.96,3279.0,0.261,15.7,14.0,13.7,1961.0,14.793,0.0,0.0,1.0,0.0,0.0,30.304
2019-03-31 14:14:26,VQ-BGU,2,876.0,LEAL,UUDD,891.8,83.94,91.25,84.0,3309.0,0.261,16.0,14.0,13.7,1961.0,14.868,0.0,0.0,1.0,0.0,0.0,30.666
2019-03-31 20:01:27,VQ-BGU,1,217.0,UUDD,UNBB,909.1,86.4,91.7,86.46,3503.0,0.271,11.1,10.2,9.5,2484.0,14.886,0.0,0.0,1.0,0.0,0.0,30.267
2019-03-31 20:01:27,VQ-BGU,2,217.0,UUDD,UNBB,909.2,86.36,91.83,86.52,3475.0,0.271,11.5,10.2,9.5,2484.0,14.447,0.0,0.0,1.0,0.0,0.0,30.615
2019-04-01 09:15:40,VQ-BGU,1,625.0,UUDD,LIRF,907.5,87.62,91.49,87.7,3816.0,0.26,4.6,5.7,3.1,1189.0,15.18,0.0,0.0,1.0,0.0,0.0,30.283
2019-04-01 09:15:40,VQ-BGU,2,625.0,UUDD,LIRF,905.8,87.58,91.61,87.78,3801.0,0.26,4.8,5.7,3.1,1189.0,14.805,0.0,0.0,1.0,0.0,0.0,30.657
2019-04-01 14:26:33,VQ-BGU,1,626.0,LIRF,UUDD,901.5,83.58,91.17,83.58,3259.0,0.248,16.9,17.0,15.1,1808.0,14.687,0.0,0.0,1.0,0.0,0.0,30.216
2019-04-01 14:26:33,VQ-BGU,2,626.0,LIRF,UUDD,900.5,83.53,91.22,83.59,3259.0,0.248,17.0,17.0,15.1,1808.0,14.475,0.0,0.0,1.0,0.0,0.0,30.487
2019-04-01 19:18:41,VQ-BGU,1,778.0,UUDD,UIII,859.8,83.92,89.81,83.96,3326.0,0.282,2.0,1.2,0.7,2132.0,14.818,0.0,0.0,1.0,0.0,0.0,30.18
2019-04-01 19:18:41,VQ-BGU,2,778.0,UUDD,UIII,858.8,83.97,89.96,84.1,3329.0,0.282,2.3,1.2,0.8,2132.0,14.633,0.0,0.0,1.0,0.0,0.0,30.454
2019-04-02 01:45:28,VQ-BGU,1,777.0,UIII,UUDD,870.9,85.21,90.4,85.26,3265.0,0.281,3.2,2.2,1.8,3401.0,13.989,0.0,0.0,1.0,0.0,0.0,30.075
2019-04-02 01:45:28,VQ-BGU,2,777.0,UIII,UUDD,870.9,85.17,90.59,85.33,3271.0,0.281,3.4,2.2,1.8,3401.0,13.799,0.0,0.0,1.0,0.0,0.0,30.294
2019-04-02 09:45:09,VQ-BGU,1,625.0,UUDD,LIRF,923.5,88.99,92.11,89.07,4004.0,0.275,5.0,5.5,3.7,1294.0,15.143,0.0,0.0,1.0,0.0,0.0,30.087
2019-04-02 09:45:09,VQ-BGU,2,625.0,UUDD,LIRF,926.0,88.98,92.27,89.17,4009.0,0.275,5.5,5.5,3.7,1294.0,14.882,0.0,0.0,1.0,0.0,0.0,30.211
2019-04-02 14:45:49,VQ-BGU,1,626.0,LIRF,UUDD,970.1,90.71,93.85,90.79,4062.0,0.273,16.2,16.2,14.9,1823.0,14.81,0.0,0.0,1.0,0.0,0.0,29.613
2019-04-02 14:45:49,VQ-BGU,2,626.0,LIRF,UUDD,977.0,90.74,94.1,90.93,4076.0,0.273,16.5,16.2,14.8,1823.0,14.616,0.0,0.0,1.0,0.0,0.0,29.518
2019-04-02 20:53:49,VQ-BGU,1,167.0,UUDD,UNOO,832.0,81.49,88.84,81.5,3163.0,0.272,1.6,4.2,0.3,2003.0,14.76,0.0,0.0,1.0,0.0,0.0,29.763
2019-04-02 20:53:49,VQ-BGU,2,167.0,UUDD,UNOO,829.8,81.48,89.0,81.54,3163.0,0.272,1.8,4.2,0.3,2003.0,14.558,0.0,0.0,1.0,0.0,0.0,29.625
2019-04-03 01:12:08,VQ-BGU,1,168.0,UNOO,UUDD,846.1,83.34,89.44,83.38,3353.0,0.252,0.6,4.0,-0.5,1705.0,14.729,0.0,0.0,1.0,0.0,0.0,29.858
2019-04-03 01:12:08,VQ-BGU,2,168.0,UNOO,UUDD,845.7,83.36,89.61,83.48,3376.0,0.252,0.9,4.0,-0.5,1705.0,14.628,0.0,0.0,1.0,0.0,0.0,29.633
2019-04-03 07:03:13,VQ-BGU,1,875.0,UUDD,LEAL,903.6,87.48,91.46,87.56,3759.0,0.268,4.7,3.0,3.7,2027.0,15.03,0.0,0.0,1.0,0.0,0.0,29.741
2019-04-03 07:03:13,VQ-BGU,2,875.0,UUDD,LEAL,904.0,87.46,91.64,87.65,3778.0,0.268,5.3,3.0,3.7,2027.0,14.846,0.0,0.0,1.0,0.0,0.0,29.425
2019-04-03 13:24:21,VQ-BGU,1,876.0,LEAL,UUDD,945.0,87.82,93.07,87.89,3556.0,0.287,21.1,21.2,19.3,1616.0,14.99,0.0,0.0,0.0,0.0,0.0,29.364
2019-04-03 13:24:21,VQ-BGU,2,876.0,LEAL,UUDD,945.6,87.82,93.27,87.97,3574.0,0.287,21.4,21.2,19.3,1616.0,14.773,0.0,0.0,0.0,0.0,0.0,28.998
2019-04-03 20:09:35,VQ-BGU,1,217.0,UUDD,UNBB,874.2,85.01,90.41,85.07,3472.0,0.271,3.2,6.7,1.9,1414.0,14.972,0.0,0.0,1.0,0.0,0.0,29.363
2019-04-03 20:09:35,VQ-BGU,2,217.0,UUDD,UNBB,874.1,85.01,90.57,85.17,3474.0,0.271,3.6,6.7,1.9,1414.0,14.753,0.0,0.0,1.0,0.0,0.0,28.98
2019-04-04 01:17:14,VQ-BGU,1,218.0,UNBB,UUDD,832.5,81.32,88.85,81.33,3065.0,0.258,2.3,7.7,0.9,2478.0,14.348,0.0,0.0,1.0,0.0,0.0,29.632
2019-04-04 01:17:14,VQ-BGU,2,218.0,UNBB,UUDD,831.9,81.32,88.98,81.39,3058.0,0.258,2.5,7.7,0.9,2478.0,14.163,0.0,0.0,1.0,0.0,0.0,29.199
2019-04-04 07:04:00,VQ-BGU,1,875.0,UUDD,LEAL,879.0,85.06,90.49,85.11,3418.0,0.266,4.3,5.7,3.2,1939.0,14.691,0.0,0.0,1.0,0.0,0.0,29.591
2019-04-04 07:04:00,VQ-BGU,2,875.0,UUDD,LEAL,879.2,85.04,90.68,85.2,3434.0,0.266,4.6,5.7,3.2,1939.0,14.555,0.0,0.0,1.0,0.0,0.0,29.13
2019-04-04 13:33:03,VQ-BGU,1,876.0,LEAL,UUDD,842.0,79.5,89.45,79.46,2842.0,0.271,15.6,12.2,13.9,2142.0,15.406,0.0,0.0,1.0,0.0,0.0,29.864
2019-04-04 13:33:03,VQ-BGU,2,876.0,LEAL,UUDD,840.2,79.45,89.63,79.45,2791.0,0.271,15.5,12.2,13.9,2142.0,14.42,0.0,0.0,1.0,0.0,0.0,29.805
2019-04-04 20:57:44,VQ-BGU,1,167.0,UUDD,UNOO,854.6,83.54,89.71,83.58,3370.0,0.241,2.5,8.0,1.0,1079.0,15.003,0.0,0.0,1.0,0.0,0.0,30.15
2019-04-04 20:57:44,VQ-BGU,2,167.0,UUDD,UNOO,855.5,83.53,89.85,83.65,3372.0,0.241,2.7,8.0,1.0,1079.0,14.795,0.0,0.0,1.0,0.0,0.0,30.042
2019-04-05 08:25:26,VQ-BGU,1,179.0,UUDD,UNNT,866.0,83.88,90.13,83.92,3352.0,0.25,5.4,5.5,4.1,1445.0,14.95,0.0,0.0,1.0,0.0,0.0,30.424
2019-04-05 08:25:26,VQ-BGU,2,179.0,UUDD,UNNT,865.8,83.83,90.27,83.95,3359.0,0.25,5.7,5.5,4.1,1445.0,14.764,0.0,0.0,1.0,0.0,0.0,30.236
2019-04-05 13:57:13,VQ-BGU,1,176.0,UNNT,UUDD,841.1,81.64,89.21,81.65,3172.0,0.274,4.3,5.7,2.8,1614.0,14.958,0.0,0.0,1.0,0.0,0.0,30.672
2019-04-05 13:57:13,VQ-BGU,2,176.0,UNNT,UUDD,838.5,81.7,89.35,81.75,3160.0,0.274,4.7,5.7,2.8,1614.0,14.77,0.0,0.0,1.0,0.0,0.0,30.515
2019-04-05 20:06:35,VQ-BGU,1,217.0,UUDD,UNBB,904.9,87.46,91.34,87.54,3753.0,0.267,3.4,4.5,2.3,1482.0,14.939,0.0,0.0,1.0,0.0,0.0,30.491
2019-04-05 20:06:35,VQ-BGU,2,217.0,UUDD,UNBB,905.8,87.46,91.52,87.67,3763.0,0.267,3.9,4.5,2.3,1482.0,14.717,0.0,0.0,1.0,0.0,0.0,30.279
2019-04-06 07:02:24,VQ-BGU,1,875.0,UUDD,LEAL,875.3,84.8,90.44,84.85,3479.0,0.284,4.9,5.0,3.5,1403.0,15.577,0.0,0.0,1.0,0.0,0.0,30.56
2019-04-06 07:02:24,VQ-BGU,2,875.0,UUDD,LEAL,874.3,84.82,90.6,84.97,3419.0,0.284,5.2,5.0,3.5,1403.0,14.963,0.0,0.0,1.0,0.0,0.0,30.408
2019-04-06 13:22:02,VQ-BGU,2,876.0,LEAL,UUDD,921.3,87.02,92.52,87.18,3532.0,0.265,15.9,14.5,13.7,2092.0,14.544,0.0,0.0,1.0,0.0,0.0,30.164
2019-04-06 13:22:02,VQ-BGU,1,876.0,LEAL,UUDD,924.5,87.08,92.32,87.14,3521.0,0.265,15.6,14.5,13.7,2092.0,14.748,0.0,0.0,1.0,0.0,0.0,30.373
2019-04-06 20:34:06,VQ-BGU,2,177.0,UUDD,UNNT,813.1,80.46,88.42,80.5,3055.0,0.269,0.2,2.7,-1.3,2064.0,14.708,0.0,0.0,1.0,0.0,0.0,30.489
2019-04-06 20:34:06,VQ-BGU,1,177.0,UUDD,UNNT,815.6,80.46,88.28,80.46,3057.0,0.269,0.1,2.7,-1.3,2064.0,14.899,0.0,0.0,1.0,0.0,0.0,30.685
2019-04-07 02:06:54,VQ-BGU,2,5785.0,UNNT,OMDB,868.0,85.28,90.3,85.46,3489.0,0.273,0.2,-1.2,-1.2,1789.0,14.631,0.0,0.0,1.0,0.0,0.0,30.577
2019-04-07 02:06:54,VQ-BGU,1,5785.0,UNNT,OMDB,867.6,85.24,90.14,85.32,3590.0,0.273,-0.1,-1.2,-1.2,1789.0,15.552,0.0,0.0,1.0,0.0,0.0,30.703
2019-04-08 01:53:32,VQ-BGU,1,174.0,UNNT,UUDD,815.0,79.85,87.92,79.84,3075.0,0.271,-0.6,1.5,-1.8,1542.0,15.102,0.0,0.0,1.0,0.0,0.0,30.577
2019-04-08 01:53:32,VQ-BGU,2,174.0,UNNT,UUDD,811.7,79.84,88.08,79.86,3052.0,0.271,-0.4,1.5,-1.8,1542.0,14.824,0.0,0.0,1.0,0.0,0.0,30.376
2019-04-08 09:57:31,VQ-BGU,2,991.0,UUDD,EDDL,876.7,84.1,90.78,84.21,3279.0,0.255,9.9,6.7,8.0,2662.0,14.115,0.0,0.0,1.0,0.0,0.0,30.335
2019-04-08 09:57:31,VQ-BGU,1,991.0,UUDD,EDDL,878.6,84.1,90.6,84.14,3274.0,0.255,9.6,6.7,8.0,2662.0,14.299,0.0,0.0,1.0,0.0,0.0,30.48
2019-04-08 14:20:59,VQ-BGU,2,992.0,EDDL,UUDD,901.1,84.31,91.71,84.38,3284.0,0.247,18.0,15.7,16.3,2332.0,14.214,0.0,0.0,1.0,0.0,0.0,30.235
2019-04-08 14:20:59,VQ-BGU,1,992.0,EDDL,UUDD,899.1,84.28,91.53,84.31,3279.0,0.247,17.7,15.7,16.3,2332.0,14.434,0.0,0.0,1.0,0.0,0.0,30.479
2019-04-08 23:44:04,VQ-BGU,1,977.0,UUDD,UTTT,869.3,83.66,90.21,83.68,3239.0,0.284,9.0,12.0,7.7,1866.0,14.925,0.0,0.0,0.0,0.0,0.0,30.332
2019-04-08 23:44:04,VQ-BGU,2,977.0,UUDD,UTTT,866.6,83.71,90.42,83.79,3243.0,0.284,9.3,12.0,7.7,1866.0,14.723,0.0,0.0,0.0,0.0,0.0,30.164
2019-04-09 05:01:19,VQ-BGU,2,978.0,UTTT,UUDD,958.1,88.83,93.53,89.03,3508.0,0.269,20.2,19.7,18.2,3415.0,13.727,0.0,0.0,0.0,0.0,0.0,29.62
2019-04-09 05:01:19,VQ-BGU,1,978.0,UTTT,UUDD,956.4,88.84,93.36,88.93,3491.0,0.269,19.9,19.7,18.2,3415.0,13.935,0.0,0.0,0.0,0.0,0.0,29.899
2019-04-09 15:33:32,VQ-BGU,2,898.0,EDDM,UUDD,873.7,82.36,90.83,82.38,2940.0,0.272,16.9,15.0,14.9,3348.0,13.909,0.0,0.0,1.0,0.0,0.0,29.903
2019-04-09 15:33:32,VQ-BGU,1,898.0,EDDM,UUDD,875.1,82.37,90.68,82.35,2951.0,0.272,16.7,15.0,14.9,3348.0,14.049,0.0,0.0,1.0,0.0,0.0,30.117
2019-04-10 11:06:21,VQ-BGU,2,897.0,UUDD,EDDM,932.5,87.8,92.54,88.0,3644.0,0.26,13.8,14.7,12.0,1668.0,14.596,0.0,0.0,0.0,0.0,0.0,29.472
2019-04-10 11:06:21,VQ-BGU,1,897.0,UUDD,EDDM,931.3,87.81,92.35,87.89,3622.0,0.26,13.5,14.7,12.0,1668.0,14.821,0.0,0.0,0.0,0.0,0.0,29.744
2019-04-10 15:28:05,VQ-BGU,2,898.0,EDDM,UUDD,876.0,83.51,90.71,83.59,3067.0,0.287,13.2,12.0,11.2,3339.0,13.904,0.0,0.0,0.0,0.0,0.0,29.446
2019-04-10 15:28:05,VQ-BGU,1,898.0,EDDM,UUDD,882.2,83.5,90.54,83.53,3074.0,0.287,12.9,12.0,11.2,3339.0,14.111,0.0,0.0,0.0,0.0,0.0,29.628
2019-04-10 21:04:15,VQ-BGU,2,167.0,UUDD,UNOO,891.1,85.98,91.2,86.15,3454.0,0.268,6.6,6.5,5.0,2401.0,14.155,0.0,0.0,1.0,0.0,0.0,29.236
2019-04-10 21:04:15,VQ-BGU,1,167.0,UUDD,UNOO,892.8,85.87,90.97,85.94,3444.0,0.268,6.3,6.5,5.0,2401.0,14.336,0.0,0.0,1.0,0.0,0.0,29.386
2019-04-11 01:16:20,VQ-BGU,2,168.0,UNOO,UUDD,844.6,82.89,89.45,82.99,3348.0,0.254,1.3,7.7,-0.1,1746.0,14.528,0.0,0.0,1.0,0.0,0.0,29.285
2019-04-11 01:16:20,VQ-BGU,1,168.0,UNOO,UUDD,845.4,82.91,89.29,82.94,3338.0,0.254,1.1,7.7,-0.1,1746.0,14.711,0.0,0.0,1.0,0.0,0.0,29.484
2019-04-11 09:49:27,VQ-BGU,2,991.0,UUDD,EDDL,880.3,84.08,90.74,84.18,3356.0,0.259,10.0,7.0,8.2,2234.0,14.647,0.0,0.0,1.0,0.0,0.0,29.202
2019-04-11 09:49:27,VQ-BGU,1,991.0,UUDD,EDDL,881.7,84.1,90.57,84.14,3334.0,0.259,9.6,7.0,8.2,2234.0,14.681,0.0,0.0,1.0,0.0,0.0,29.452
2019-04-11 14:28:42,VQ-BGU,1,992.0,EDDL,UUDD,874.0,83.22,90.39,83.24,3367.0,0.271,10.5,7.2,9.2,1910.0,15.312,0.0,0.0,1.0,0.0,0.0,29.609
2019-04-11 14:28:42,VQ-BGU,2,992.0,EDDL,UUDD,875.4,83.35,90.61,83.43,3358.0,0.271,10.9,7.2,9.2,1910.0,15.1,0.0,0.0,1.0,0.0,0.0,29.278
2019-04-13 07:32:49,VQ-BGU,1,875.0,UUDD,LEAL,875.8,84.96,90.05,85.01,3403.0,0.269,0.9,1.0,-0.1,2206.0,14.431,0.0,1.0,1.0,0.0,0.0,29.303
